Gene ID	LSV ID	LSV Type	E(dPSI) per LSV junction	P(|dPSI|>=0.20) per LSV junction	P(|dPSI|<=0.05) per LSV junction	A E(PSI)	B E(PSI)	A5SS	A3SS	ES	Num. Junctions	Num. Exons	Junctions coords	IR coords
AT1G71696	AT1G71696:s:26967461-26967556	s|1e1.1o1|i	0.7157781059129902;-0.7157781246504633	1.0;1.0	7.810402498527585e-09;7.930299306124766e-09	0.033;0.967	0.727;0.273	False	False	False	1	2	26967556-26967699	26967556-26967699
AT1G20800	AT1G20800:t:7228718-7229782	t|1e1.1o1|2e2.1o1	0.8076213655648768;-0.8076218399666806	1.0;1.0	6.3043502170068155e-06;4.858020694831211e-06	0.148;0.852	0.936;0.064	False	True	True	2	3	7229782-7229866;7229648-7231053	
AT1G10522	AT1G10522:s:3469580-3469837	s|1e1.1o2|2e1.2o2	0.04991051248756831;-0.04991050214885681	0.04078858184202475;0.040788578787099586	6.315651497716679e-06;6.3159136829415985e-06	0.556;0.444	0.656;0.344	True	True	False	2	2	3469667-3469838;3469837-3469968	
AT1G73170	AT1G73170:s:27514351-27514797	s|1e1.1o1|2e1.1o1	0.8888987067628737;-0.8923948412032514	1.0;1.0	4.1245749051420366e-07;1.1769132340910815e-06	0.057;0.943	0.923;0.077	True	False	False	2	2	27514268-27514355;27514268-27514351	
AT1G63770	AT1G63770:s:23658412-23658526	s|1e1.1o1|2e1.1o1	0.8608450065971205;-0.8608450731731683	1.0;1.0	6.549296785895997e-06;6.549433655411718e-06	0.135;0.865	0.983;0.017	True	False	False	2	2	23658332-23658416;23658332-23658412	
AT1G50140	AT1G50140:t:18574607-18574758	t|1e1.1o1|1e2.1o1	-0.7263330081812509;0.726331831045617	0.9999999980384313;0.999999997847835	5.6804116965736284e-11;1.3212615131941028e-10	0.897;0.103	0.189;0.811	False	False	True	2	3	18574758-18576670;18574758-18575748	
AT1G19080	AT1G19080:t:6585037-6585131	t|1e1.1o1|1e2.1o1	0.9039521426585642;-0.9049063492594985	1.0;1.0	7.976312773341765e-06;7.97574093103215e-06	0.022;0.978	0.909;0.091	False	False	True	2	3	6584354-6585037;6584556-6585037	
AT1G31140	AT1G31140:s:11118782-11118854	s|1e1.1o2|1e1.2o2	0.7175687562746331;-0.7175803421354934	0.9999988740146728;0.9999988635713631	1.892514863981081e-08;2.1342629330511897e-08	0.153;0.847	0.852;0.148	False	True	False	2	2	11118854-11118965;11118854-11118971	
AT1G02065	AT1G02065:s:365209-366325	s|1e1.1o1|i	-0.8211779064412625;0.8211779291283	1.0;1.0	6.738838669084757e-06;6.7386526573232075e-06	0.824;0.176	0.010;0.990	False	False	False	1	2	366325-366723	366325-366723
AT1G73830	AT1G73830:s:27761026-27761103	s|1e1.1o2|1e1.2o2	-0.9702376218810781;0.9684092493846044	1.0;1.0	6.264569328062741e-06;6.264158692652301e-06	0.973;0.027	0.008;0.992	False	True	False	2	2	27761103-27761263;27761103-27761266	
AT1G23240	AT1G23240:t:8254051-8254152	t|1e1.1o1|1e2.1o1|i	-0.6817413645315381;0.04566096191498854;0.6209172387736017	1.0;4.598575117365086e-07;0.9999999999998489	2.213518257576652e-11;3.1717435288700987e-05;3.596281184511306e-14	0.703;0.029;0.268	0.042;0.083;0.876	False	False	True	2	3	8254152-8254440;8254152-8254277	8254152-8254277
AT1G04300	AT1G04300:s:1153036-1153124	s|1e1.1o2|1e1.2o2|i	-0.4786828672208252;0.019170863000625055;0.4374514871346565	0.9999999403964979;8.918104178497744e-06;0.9999474585464537	0.0;2.4907094959574286e-05;3.2178640801316797e-11	0.509;0.112;0.379	0.042;0.144;0.813	False	True	False	2	2	1152971-1153036;1152947-1153036	1152947-1153036
AT1G08680	AT1G08680:s:2766506-2766643	s|1e1.1o2|1e1.2o2	0.038186123468258004;-0.0381861016537121	0.01241044512858212;0.012410444157613096	8.76573541716899e-06;8.76616205758296e-06	0.099;0.901	0.175;0.825	False	True	False	2	2	2766643-2766720;2766643-2766726	
AT1G27710	AT1G27710:s:9642474-9643042	s|1e1.1o1|i	-0.4320438839703754;0.4320438781638965	0.9999997620154616;0.9999997617123025	0.0;1.783256022397945e-16	0.537;0.463	0.113;0.887	False	False	False	1	2	9643042-9643061	9643042-9643061
AT1G18730	AT1G18730:s:6461318-6461389	s|1e1.1o1|1e2.1o1|i	0.0006163563093241298;0.8452755173644632;-0.8554674930870045	2.0190031520583793e-06;0.9999999999999116;0.99999999999996	8.770294149091501e-05;2.742511866276199e-11;8.996625666668479e-11	0.005;0.005;0.990	0.009;0.850;0.141	False	False	True	2	3	6461389-6461844;6461389-6461994	6461389-6461994
AT1G10657	AT1G10657:s:3531193-3531342	s|1e1.1o1|2e1.1o1	0.006391868129697762;-0.006391837667266637	4.5323989007165995e-10;7.102405542264092e-10	0.0008218853223820044;0.000821918459909754	0.028;0.972	0.042;0.958	True	False	False	2	2	3531307-3531479;3531342-3531479	
AT1G79580	AT1G79580:t:29942736-29942977	t|1e1.1o1|1e2.1o2|1e2.2o2	0.08206710373218751;0.6013821963619915;-0.7119090397702481	0.0177700072380876;0.9999999999999931;1.0	3.121135758897477e-06;9.416490436581411e-15;9.104594855813275e-11	0.168;0.054;0.778	0.273;0.641;0.085	True	False	True	3	3	29942977-29943521;29942977-29943247;29942977-29943201	
AT1G08920	AT1G08920:s:2869378-2869440	s|1e1.1o2|1e1.2o2	0.7652888467859114;-0.7652888542430314	1.0;1.0	9.36578718024883e-07;1.0386837407949656e-06	0.097;0.903	0.843;0.157	False	True	False	2	2	2869440-2869515;2869440-2869536	
AT1G27840	AT1G27840:s:9693839-9693996	s|1e1.1o1|2e1.1o1	-3.0262671762781604e-05;3.0263419910397565e-05	1.2915705704378782e-12;6.941362419611566e-21	0.00483887266473404;0.004834805594073788	0.988;0.012	0.988;0.012	True	False	False	2	2	9693754-9693842;9693754-9693839	
AT1G14840	AT1G14840:s:5113612-5113758	s|1e1.1o1|2e1.1o1	0.03839911124052005;-0.03839907691455838	0.021383111580510178;0.02138310666589834	7.86166025559809e-06;7.861889722349247e-06	0.112;0.888	0.193;0.807	True	False	False	2	2	5113503-5113657;5113503-5113612	
AT1G64230	AT1G64230:t:23834692-23834819	t|1e1.1o1|1e2.1o2|1e2.2o2	0.060608851362893165;-0.0650253008287453;0.00025695317704826085	0.01242277652719495;0.00944139451277922;0.0003327134051914197	5.2732254518961675e-06;5.054744999344329e-06;2.1733434511617133e-05	0.241;0.250;0.507	0.330;0.158;0.513	True	False	True	3	3	23833861-23834692;23834592-23834692;23834602-23834692	
AT1G11270	AT1G11270:s:3785998-3786674	s|1e1.1o1|i	0.6309804267032225;-0.630980426799772	1.0;1.0	7.700753396822682e-12;7.904454868423727e-12	0.012;0.988	0.638;0.362	False	False	False	1	2	3785848-3785998	3785848-3785998
AT1G01060	AT1G01060:t:35730-35999	t|1e1.1o1|2e2.1o1	0.006375960145307965;-0.006375928395954882	7.849664825825038e-21;1.5651610477731846e-17	0.037399241780412845;0.03740199535768407	0.033;0.967	0.043;0.957	False	True	True	2	3	35999-36090;35963-36624	
AT1G08040	AT1G08040:s:2498480-2498764	s|1e1.1o1|2e1.1o1	-0.8162712657567586;0.8162603503536929	1.0;1.0	2.5943596198008123e-06;5.473066547571903e-07	0.937;0.063	0.141;0.859	True	False	False	2	2	2497998-2498484;2497998-2498480	
AT1G14380	AT1G14380:s:4919224-4919775	s|1e1.1o1|i	0.5535980036721307;-0.5535979800378072	0.9998881537714815;0.9998881575580695	3.7857476442981356e-08;3.771543211072981e-08	0.048;0.952	0.596;0.404	False	False	False	1	2	4919037-4919224	4919037-4919224
AT1G44575	AT1G44575:s:16872237-16872480	s|1e1.1o1|i	-0.029924587239911843;0.02992461946674206	0.01600729117392765;0.016007293369063928	9.032623970894882e-06;9.032227821545447e-06	0.463;0.537	0.397;0.603	False	False	False	1	2	16872480-16872947	16872480-16872947
AT1G17410	AT1G17410:s:5969713-5969995	s|1e1.1o2|1e1.2o2	0.6586937182408469;-0.6586943568794664	0.9999554085369649;0.9999554160813316	8.52925130145064e-08;8.500437376213199e-08	0.209;0.791	0.851;0.149	False	True	False	2	2	5969487-5969713;5969479-5969713	
AT1G02960	AT1G02960:s:667373-667464	s|1e1.1o1|i	-0.5106517120234606;0.5106517031518981	0.9998978161569119;0.9998978148458161	1.674478311564087e-08;1.656937555924564e-08	0.658;0.342	0.152;0.848	False	False	False	1	2	667281-667373	667281-667373
AT1G57820	AT1G57820:s:21416374-21416903	s|1e1.1o2|1e1.2o2	-0.8450339984119325;0.8445603886414987	0.9999999999999984;0.9999999999999994	2.6814772624561556e-11;4.0903318767124145e-11	0.867;0.133	0.044;0.956	False	True	False	2	2	21416144-21416374;21416135-21416374	
AT1G75890	AT1G75890:s:28493869-28493999	s|1e1.1o2|1e1.2o2	-0.8987686252663436;0.8922494060991882	0.9999999999851531;0.9999999999818495	1.6315111484033196e-09;2.020816478486063e-09	0.939;0.061	0.069;0.931	False	True	False	2	2	28493999-28494067;28493999-28494106	
AT1G22910	AT1G22910:s:8107291-8107523	s|1e1.1o2|1e1.2o2|2e1.2o2	-0.9671259274915751;0.021558155587898926;0.9308089608418472	1.0;4.313546230375449e-06;1.0	6.477183841169243e-06;6.715269966203752e-05;7.830508045342244e-06	0.966;0.030;0.004	0.003;0.064;0.932	True	True	False	3	2	8107519-8107593;8107519-8107613;8107523-8107613	
AT1G79450	AT1G79450:s:29888510-29888584	s|1e1.1o1|i	0.623748157846069;-0.6237482545558599	1.0;1.0	1.8099870690912534e-09;1.8102894738802888e-09	0.052;0.948	0.664;0.336	False	False	False	1	2	29888584-29888686	29888584-29888686
AT1G52615	AT1G52615:s:19601691-19602345	s|1e1.1o2|1e1.2o2	-0.9713257931423476;0.9699400965481586	1.0;1.0	6.185696427407628e-06;6.185203468717077e-06	0.977;0.023	0.026;0.974	False	True	False	2	2	19601352-19601691;19601329-19601691	
AT1G76380	AT1G76380:s:28653054-28653156	s|1e1.1o2|2e1.2o2	0.8899093560672383;-0.8912384733031689	1.0;1.0	1.01139994129959e-05;1.0114151120621528e-05	0.058;0.942	0.927;0.073	True	True	False	2	2	28652790-28653058;28652786-28653054	
AT1G21640	AT1G21640:s:7589170-7591026	s|1e1.1o2|1e1.2o2	-0.04342060627967964;0.04342062606827555	0.0368232265992133;0.03682322229662612	6.907263089828142e-06;6.907049395099563e-06	0.516;0.484	0.424;0.576	False	True	False	2	2	7591026-7591100;7591026-7591142	
AT1G63690	AT1G63690:s:23621165-23621261	s|1e1.1o2|2e1.2o2	0.6270045382355537;-0.6270044577077625	0.9999890779359946;0.9999890634982903	1.585387368446842e-08;1.6824958204431084e-08	0.137;0.863	0.749;0.251	True	True	False	2	2	23621257-23621395;23621261-23621399	
AT1G32550	AT1G32550:s:11773119-11773207	s|1e1.1o1|1e2.1o1	0.9695176325913701;-0.9710410379065155	1.0;1.0	4.5978637459048207e-08;4.850428276581553e-06	0.007;0.993	0.984;0.016	False	False	True	2	3	11772915-11773119;11772668-11773119	
AT1G62850	AT1G62850:s:23272582-23272701	s|1e1.1o1|i	-0.44444634879488554;0.44444638534457487	0.9999933113142357;0.9999933155817977	5.551115123125783e-14;2.3476580833927464e-14	0.628;0.372	0.188;0.812	False	False	False	1	2	23272318-23272582	23272318-23272582
AT1G33050	AT1G33050:s:11968971-11970511	s|1e1.1o2|1e1.2o2	0.9155441804496274;-0.9225577215117007	0.9999999999999997;1.0	3.5486287421125127e-10;7.830550652343504e-10	0.052;0.948	0.943;0.057	False	True	False	2	2	11968744-11968971;11968675-11968971	
AT1G71691	AT1G71691:s:26951161-26951547	s|1e1.1o1|2e1.1o1	-0.9329912533376953;0.9271667538520124	1.0;1.0	8.27871169772898e-06;8.277298376647285e-06	0.939;0.061	0.037;0.963	True	False	False	2	2	26951059-26951165;26951059-26951161	
AT1G01910	AT1G01910:s:315577-315902	s|1e1.1o1|1e2.1o1	-0.06831429506284842;0.06831428966798951	0.018804620974648113;0.018804627486180975	4.422117750202403e-06;4.421875986076107e-06	0.817;0.183	0.716;0.284	False	False	True	2	3	315015-315577;314802-315577	
AT1G60989	AT1G60989:s:22462160-22462299	s|1e1.1o1|i	-0.029582713928275786;0.029582763730729142	0.000342522655586217;0.000342522893990108	1.6279634699523093e-05;1.6278403364313083e-05	0.094;0.906	0.048;0.952	False	False	False	1	2	22462299-22462385	22462299-22462385
AT1G14260	AT1G14260:s:4874251-4874527	s|1e1.1o1|i	-0.5222190364954092;0.5222190204785678	0.9999990580189285;0.9999990598294994	2.3683055516698914e-11;1.5439877928420748e-11	0.657;0.343	0.146;0.854	False	False	False	1	2	4874527-4874632	4874527-4874632
AT1G49050	AT1G49050:s:18150538-18151243	s|1e1.1o1|2e1.1o1	0.8856047275316562;-0.8873933907921958	1.0;1.0	1.0162638490164577e-05;1.016366927497625e-05	0.071;0.929	0.938;0.062	True	False	False	2	2	18151239-18151339;18151243-18151339	
AT1G65090	AT1G65090:s:24181955-24182022	s|1e1.1o1|1e2.2o2	-0.005777916236875878;0.005777944055404559	5.6797677100458404e-14;5.706547136977133e-14	0.00604769932192506;0.006047490615952937	0.911;0.089	0.905;0.095	False	False	True	2	3	24181623-24181955;24181194-24181955	
AT1G17745	AT1G17745:s:6100964-6101779	s|1e1.1o2|2e2.1o1	-0.0032053923788375226;0.0032054428284871267	0.0008830028996400146;0.0008830040304093583	2.3920078205175166e-05;2.391981684379818e-05	0.072;0.928	0.065;0.935	True	False	True	2	3	6101775-6103633;6101779-6103331	
AT1G61150	AT1G61150:t:22542863-22542981	t|1e1.1o1|2e1.1o1|2e2.1o1	0.00027343775127611116;0.020388202509503923;-0.02231817675859983	6.255837799817418e-05;0.001226790673497116;0.00026258423078707126	3.171684679376119e-05;1.5203844614536388e-05;1.9066603246686853e-05	0.247;0.520;0.233	0.246;0.558;0.197	False	True	True	3	3	22542673-22542863;22542673-22542958;22542862-22542958	
AT1G80100	AT1G80100:s:30133726-30134017	s|1e1.1o1|2e1.1o1	0.9089540866886265;-0.9151958267541893	1.0;1.0	3.933751480155248e-09;1.348648159815724e-08	0.047;0.953	0.932;0.068	True	False	False	2	2	30133951-30134130;30134017-30134130	
AT1G03780	AT1G03780:s:947799-948009	s|1e1.1o1|i	0.0024120245838477983;-0.0024119730420468074	0.0014018646864061184;0.001401866315258479	1.561588853910001e-05;1.561590839138649e-05	0.353;0.647	0.361;0.639	False	False	False	1	2	947664-947799	947664-947799
AT1G01920	AT1G01920:s:317294-317456	s|1e1.1o2|2e1.2o2	0.9701717880047157;-0.971491860618362	1.0;1.0	6.161487037512829e-06;6.16188690283348e-06	0.022;0.978	0.993;0.007	True	True	False	2	2	317439-317553;317456-317561	
AT1G28630	AT1G28630:s:10062439-10062543	s|1e1.1o1|1e2.1o1	-0.027996971376421098;0.027997006739347755	0.0012460492915532997;0.0012460515024582868	1.3887523924838163e-05;1.3886874722653098e-05	0.863;0.137	0.812;0.188	False	False	True	2	3	10062299-10062439;10062032-10062439	
AT1G30810	AT1G30810:t:10941470-10941580	t|1e1.1o1|1e2.1o1	0.68813136258055;-0.688131307596968	1.0;1.0	6.6782501412482056e-12;6.073475056211919e-12	0.243;0.757	0.913;0.087	False	False	True	2	3	10941580-10942046;10941580-10941767	
AT1G29850	AT1G29850:s:10448680-10448745	s|1e1.1o2|1e1.2o2	0.9735453602862596;-0.9738134393098841	1.0;1.0	5.979300767997857e-06;5.979668694089391e-06	0.011;0.989	0.986;0.014	False	True	False	2	2	10448745-10448846;10448745-10448849	
AT1G28110	AT1G28110:s:9804126-9804302	s|1e1.1o1|i	0.008798399043862926;-0.00879836736920318	4.7460201324597035e-09;5.344980310629564e-09	0.0004495905741787008;0.00044961735288251425	0.020;0.980	0.044;0.956	False	False	False	1	2	9803970-9804126	9803970-9804126
AT1G30230	AT1G30230:s:10640139-10640418	s|1e1.1o2|2e1.2o2	-0.18138321741404695;0.18138320044051096	0.4306663077373085;0.43066636378208206	1.17662984600031e-06;1.1765755426983832e-06	0.568;0.432	0.347;0.653	True	True	False	2	2	10640414-10640514;10640418-10640517	
AT1G76440	AT1G76440:s:28683673-28683750	s|1e1.1o3|1e1.2o3|1e1.3o3	0.0036379322500282433;-2.832407509645311e-07;-0.003361749871465459	3.886602524165133e-05;6.908029677295123e-21;3.909779137618711e-05	3.2809577601655704e-05;0.9663043487448526;3.293712520269221e-05	0.381;0.006;0.614	0.383;0.005;0.612	False	True	False	3	2	28683044-28683673;28683040-28683673;28683009-28683673	
AT1G53910	AT1G53910:s:20135112-20135536	s|1e1.1o2|1e1.2o2	-0.1926499903052567;0.19265000206529667	0.4759574999825745;0.4759575645457641	7.221145544855645e-07;7.220752876506705e-07	0.565;0.435	0.348;0.652	False	True	False	2	2	20135536-20135800;20135536-20135806	
AT1G24485	AT1G24485:s:8679857-8680464	s|1e1.1o1|1e2.1o1	-0.8159499089003253;0.814415901842959	0.9999999398360118;0.9999999384706545	2.9790501177018314e-08;3.099392943975801e-08	0.900;0.100	0.106;0.894	False	False	True	2	3	8680464-8681004;8680464-8681326	
AT1G79630	AT1G79630:t:29964020-29964448	t|1e1.1o1|1e2.1o1	0.0001935229453849852;-0.00019352249457805257	6.931865021912983e-21;6.935752904095353e-21	0.4948484909792027;0.4948591748288771	0.969;0.031	0.977;0.023	False	False	True	2	3	29964448-29964906;29964448-29964622	
AT1G53800	AT1G53800:s:20081831-20081912	s|1e1.1o1|2e1.1o1	0.9402351146570069;-0.9465915063171016	1.0;1.0	7.230597236661598e-06;3.255045959438263e-07	0.032;0.968	0.951;0.049	True	False	False	2	2	20081900-20082168;20081912-20082168	
AT1G08125	AT1G08125:s:2540881-2540997	s|1e1.1o1|2e2.1o1	-0.08461996634556572;0.08461996974885466	0.07656442971099811;0.07656444109884374	3.5640638292866456e-06;3.5638869980590335e-06	0.624;0.376	0.494;0.506	True	False	True	2	3	2540484-2540972;2540685-2540881	
AT1G05180	AT1G05180:s:1498566-1498746	s|1e1.1o1|i	-0.000841499463822069;0.0008415483630382289	0.00016259506111627258;0.00016259581948988776	2.335917693196965e-05;2.335920083262888e-05	0.508;0.492	0.504;0.496	False	False	False	1	2	1498440-1498566	1498440-1498566
AT1G55500	AT1G55500:s:20722146-20722308	s|1e1.1o1|2e1.1o1	-0.8815926310559131;0.8815583173154466	1.0;1.0	9.23341006531242e-06;9.233299800945338e-06	0.949;0.051	0.093;0.907	True	False	False	2	2	20722292-20722394;20722308-20722394	
AT1G55340	AT1G55340:s:20652576-20652822	s|1e1.1o2|1e1.2o2	0.00856653420610677;-0.00856648837034521	7.446753837744998e-05;7.44680583553423e-05	3.0099185720139365e-05;3.0100030209867512e-05	0.194;0.806	0.209;0.791	False	True	False	2	2	20652822-20652902;20652822-20652932	
AT1G63770	AT1G63770:s:23658216-23658332	s|1e1.1o1|i	-0.5365380986313413;0.5365380836707476	0.9999999999751562;0.9999999999818662	4.440892098500626e-16;3.353993694393171e-16	0.688;0.312	0.162;0.838	False	False	False	1	2	23658109-23658216	23658109-23658216
AT1G75170	AT1G75170:s:28214571-28214747	s|1e1.1o2|1e1.2o2	0.9248638358491993;-0.9256480554003781	1.0;1.0	8.786893500102296e-06;8.790674762004791e-06	0.065;0.935	0.978;0.022	False	True	False	2	2	28214747-28214830;28214747-28214837	
AT1G74140	AT1G74140:s:27879178-27879279	s|1e1.1o1|2e1.1o1|2e2.1o1	0.02989342824072987;-0.02853365528974796;-0.00023368041256064838	0.007316620739050418;0.010930563031277213;0.00022590547451033487	9.985440003551505e-06;9.475996985530699e-06;2.5415601249023645e-05	0.228;0.625;0.146	0.288;0.566;0.146	True	False	True	3	3	27879270-27879360;27879279-27879360;27879279-27879489	
AT1G56520	AT1G56520:s:21175627-21176441	s|1e1.1o1|i	0.01940703716820338;-0.01940699978873638	1.205555106452684e-05;1.205580764538759e-05	2.771475214198571e-05;2.7716420975987255e-05	0.218;0.782	0.251;0.749	False	False	False	1	2	21175552-21175627	21175552-21175627
AT1G61850	AT1G61850:s:22859360-22859561	s|1e1.1o1|2e1.1o1	0.05141341548011342;-0.05141340735977667	0.05030501047519379;0.05030502042734668	6.188150786498592e-06;6.188359570891144e-06	0.668;0.332	0.776;0.224	True	False	False	2	2	22859555-22859653;22859561-22859653	
AT1G28960	AT1G28960:s:10110162-10110359	s|1e1.1o1|i	-0.12412765978550047;0.12412763819566322	0.14116122369284778;0.14116134550380033	2.0155400203281104e-06;2.0153915064163706e-06	0.365;0.635	0.215;0.785	False	False	False	1	2	10110022-10110162	10110022-10110162
AT1G51980	AT1G51980:s:19324051-19324100	s|1e1.1o2|1e1.2o2	0.1990719718097499;-0.199071983283664	0.5110662090389511;0.51106602990117	1.046227719810744e-06;1.046283145900162e-06	0.523;0.477	0.759;0.241	False	True	False	2	2	19323940-19324051;19323932-19324051	
AT1G43850	AT1G43850:s:16617129-16617492	s|1e1.1o1|2e1.1o1	0.5377612598511479;-0.5377612591550812	0.999999999993492;0.9999999999937719	4.795033145003231e-17;0.0	0.154;0.846	0.680;0.320	True	False	False	2	2	16617231-16617612;16617492-16617612	
AT1G13170	AT1G13170:s:4490267-4490790	s|1e1.1o1|2e1.1o1	-0.7663215304201019;0.7663166155824677	0.9999999999948475;0.99999999997223	1.3988810110276972e-14;6.190248518499705e-12	0.890;0.110	0.143;0.857	True	False	False	2	2	4490151-4490330;4490151-4490267	
AT1G02190	AT1G02190:s:416045-416435	s|1e1.1o2|1e1.2o2	0.9246160891441864;-0.930411297490372	1.0;1.0	2.3569711076420162e-08;9.42179356755446e-09	0.012;0.988	0.928;0.072	False	True	False	2	2	416435-416731;416435-416743	
AT1G02950	AT1G02950:s:665858-665910	s|1e1.1o1|2e1.1o1	0.8718028036520016;-0.8728332893326427	0.9999999999999976;0.9999999999999996	6.960684215644633e-11;9.821410351662507e-11	0.115;0.885	0.970;0.030	True	False	False	2	2	665777-665862;665777-665858	
AT1G28630	AT1G28630:t:10061916-10062032	t|1e1.1o1|1e2.1o1	0.016882307879755337;-0.016882263229179843	0.0002533687301114453;0.00025336841273019563	2.2429593183784235e-05;2.2430402082385115e-05	0.140;0.860	0.169;0.831	False	False	True	2	3	10062032-10062439;10062032-10062186	
AT1G74960	AT1G74960:s:28152372-28152680	s|1e1.1o2|1e1.2o2	0.9726314102668907;-0.9731948712886439	1.0;1.0	6.024614200045297e-06;6.024574335294908e-06	0.010;0.990	0.993;0.007	False	True	False	2	2	28152273-28152512;28152241-28152512	
AT1G61660	AT1G61660:s:22755116-22755223	s|1e1.1o1|1e2.1o1	0.9718024403896215;-0.9726276141100005	1.0;1.0	5.9665243965618085e-06;6.029586095745998e-06	0.010;0.990	0.990;0.010	False	False	True	2	3	22755029-22755116;22754834-22755116	
